# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Omegapapillomavirus	2.34E-05	0.000210758	0.000140505	7.03E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Omikronpapillomavirus	0.000117088	2.34E-05	7.03E-05	9.37E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Phipapillomavirus	2.34E-05	4.68E-05	0	2.34E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Pipapillomavirus	0.000117088	7.03E-05	0.00018734	0.000140505
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Psipapillomavirus	0.000140505	4.68E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Rhopapillomavirus	9.37E-05	0.000210758	7.03E-05	2.34E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Taupapillomavirus	0.00018734	0.000117088	9.37E-05	4.68E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Thetapapillomavirus	4.68E-05	4.68E-05	7.03E-05	4.68E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Treisepsilonpapillomavirus	0	2.34E-05	0	0
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Treiskappapapillomavirus	0.000210758	9.37E-05	2.34E-05	7.03E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Treiszetapapillomavirus	2.34E-05	2.34E-05	2.34E-05	2.34E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Upsilonpapillomavirus	7.03E-05	2.34E-05	9.37E-05	0.000117088
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Xipapillomavirus	0.000117088	0.000210758	7.03E-05	7.03E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Zetapapillomavirus	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Herpesvirales	f__Phycodnaviridae	g__Chlorovirus	0.009156265	0.009367023	0.008523991	0.008945507
k__Viruses	p__	c__	o__Herpesvirales	f__Phycodnaviridae	g__Coccolithovirus	0.001428471	0.001498724	0.001475306	0.001241131
k__Viruses	p__	c__	o__Herpesvirales	f__Phycodnaviridae	g__Phaeovirus	0.001709482	0.001779734	0.001522141	0.001686064
k__Viruses	p__	c__	o__Herpesvirales	f__Phycodnaviridae	g__Prasinovirus	0.011638527	0.010280308	0.010959417	0.010959417
k__Viruses	p__	c__	o__Herpesvirales	f__Phycodnaviridae	g__Prymnesiovirus	0.001451889	0.001264548	0.00114746	0.001405054
k__Viruses	p__	c__	o__Herpesvirales	f__Pithoviridae	g__	0.00201391	0.002341756	0.001849987	0.001545559
k__Viruses	p__	c__	o__Herpesvirales	f__Pithoviridae	g__Pithovirus	0.005549961	0.004683512	0.005549961	0.004589841
k__Viruses	p__	c__	o__Herpesvirales	f__Polydnaviridae	g__Bracovirus	0.001873405	0.001662647	0.001498724	0.001498724
k__Viruses	p__	c__	o__Herpesvirales	f__Polydnaviridae	g__Ichnovirus	0.003091118	0.002435426	0.002693019	0.002177833
k__Viruses	p__	c__	o__Herpesvirales	f__Polyomaviridae	g__	0.000538604	0.000304428	0.000655692	0.000843032
k__Viruses	p__	c__	o__Herpesvirales	f__Polyomaviridae	g__Alphapolyomavirus	0.000327846	0.000257593	0.000234176	0.000515186
k__Viruses	p__	c__	o__Herpesvirales	f__Polyomaviridae	g__Betapolyomavirus	0.000538604	0.000398098	0.00018734	0.000257593
k__Viruses	p__	c__	o__Herpesvirales	f__Polyomaviridae	g__Deltapolyomavirus	7.03E-05	0	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Polyomaviridae	g__Gammapolyomavirus	9.37E-05	7.03E-05	0.000234176	0.00018734
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Alphaentomopoxvirus	0.002856942	0.002786689	0.002552514	0.00220125
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Avipoxvirus	0.004706929	0.004496171	0.004941105	0.004168325
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Betaentomopoxvirus	0.001943657	0.002060745	0.001545559	0.001849987
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Capripoxvirus	0.001967075	0.001896822	0.001568976	0.001709482
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Centapoxvirus	0.00297403	0.003044283	0.003020865	0.003395546
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Cervidpoxvirus	0.000679109	0.000679109	0.000562021	0.000679109
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Crocodylidpoxvirus	0.001334801	0.001241131	0.00105379	0.00114746
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Leporipoxvirus	0.001405054	0.001287966	0.000936702	0.001077208
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Molluscipoxvirus	0.001077208	0.001124043	0.001006955	0.000983537
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Orthopoxvirus	0.003536051	0.003699974	0.003418964	0.003536051
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Parapoxvirus	0.004753764	0.00402782	0.004613259	0.004636677
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Suipoxvirus	0.000374681	0.000562021	0.000468351	0.000562021
k__Viruses	p__	c__	o__Herpesvirales	f__Poxviridae	g__Yatapoxvirus	0.000749362	0.000913285	0.000936702	0.00096012
k__Viruses	p__	c__	o__Herpesvirales	f__Sphaerolipoviridae	g__Alphasphaerolipovirus	0.001381636	0.001100625	0.001100625	0.000913285
k__Viruses	p__	c__	o__Herpesvirales	f__Sphaerolipoviridae	g__Betasphaerolipovirus	7.03E-05	7.03E-05	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Sphaerolipoviridae	g__Gammasphaerolipovirus	0.000491769	0.000468351	0.000819615	0.001194295
k__Viruses	p__	c__	o__Ligamenvirales	f__Ampullaviridae	g__Ampullavirus	0.000374681	0.000398098	0.000234176	0.000140505
k__Viruses	p__	c__	o__Ligamenvirales	f__Asfarviridae	g__Asfivirus	0.000702527	0.000679109	0.000585439	0.000398098
k__Viruses	p__	c__	o__Ligamenvirales	f__Bicaudaviridae	g__	0.001006955	0.000655692	0.000843032	0.000585439
k__Viruses	p__	c__	o__Ligamenvirales	f__Bicaudaviridae	g__Bicaudavirus	0.000140505	0.000210758	0.000117088	4.68E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Corticoviridae	g__Corticovirus	0	4.68E-05	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Corticoviridae	g__Salterprovirus	4.68E-05	4.68E-05	4.68E-05	0
k__Viruses	p__	c__	o__Ligamenvirales	f__Fuselloviridae	g__Alphafusellovirus	0.000210758	0.000351263	0.000210758	0.000163923
k__Viruses	p__	c__	o__Ligamenvirales	f__Fuselloviridae	g__Betafusellovirus	0.000281011	0.000257593	0.000210758	0.000210758
k__Viruses	p__	c__	o__Ligamenvirales	f__Globuloviridae	g__Botybirnavirus	2.34E-05	2.34E-05	0.000210758	0.000140505
k__Viruses	p__	c__	o__Ligamenvirales	f__Globuloviridae	g__Globulovirus	0.000140505	0.000234176	0.000140505	0.000117088
k__Viruses	p__	c__	o__Ligamenvirales	f__Guttaviridae	g__Betaguttavirus	4.68E-05	4.68E-05	0.000163923	7.03E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Hytrosaviridae	g__Glossinavirus	0.000608857	0.000679109	0.000562021	0.000491769
k__Viruses	p__	c__	o__Ligamenvirales	f__Hytrosaviridae	g__Muscavirus	0.000936702	0.000819615	0.000889867	0.000772779
k__Viruses	p__	c__	o__Ligamenvirales	f__Lavidaviridae	g__Mavirus	7.03E-05	2.34E-05	0.000140505	4.68E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Lavidaviridae	g__Sputnikvirus	0.000257593	0.000117088	0.000117088	0.000117088
k__Viruses	p__	c__	o__Ligamenvirales	f__Lipothrixviridae	g__Betalipothrixvirus	0.000913285	0.000843032	0.000913285	0.000585439
k__Viruses	p__	c__	o__Ligamenvirales	f__Lipothrixviridae	g__Deltalipothrixvirus	0.000117088	4.68E-05	0.000117088	0
k__Viruses	p__	c__	o__Ligamenvirales	f__Lipothrixviridae	g__Gammalipothrixvirus	7.03E-05	0.000117088	0.000117088	2.34E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Nimaviridae	g__Whispovirus	0.001100625	0.001100625	0.001077208	0.000889867
k__Viruses	p__	c__	o__Ligamenvirales	f__Plasmaviridae	g__Plasmavirus	2.34E-05	2.34E-05	2.34E-05	7.03E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Polyomaviridae	g__	4.68E-05	9.37E-05	4.68E-05	0
k__Viruses	p__	c__	o__Ligamenvirales	f__Polyomaviridae	g__Alphapolyomavirus	0.000234176	4.68E-05	9.37E-05	0
k__Viruses	p__	c__	o__Ligamenvirales	f__Polyomaviridae	g__Betapolyomavirus	0.000304428	4.68E-05	0.000140505	0
k__Viruses	p__	c__	o__Ligamenvirales	f__Polyomaviridae	g__Deltapolyomavirus	7.03E-05	0	0	0
k__Viruses	p__	c__	o__Ligamenvirales	f__Polyomaviridae	g__Gammapolyomavirus	2.34E-05	0	4.68E-05	0
k__Viruses	p__	c__	o__Ligamenvirales	f__Portogloboviridae	g__Alphaportoglobovirus	7.03E-05	7.03E-05	0.000140505	4.68E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Rudiviridae	g__Rudivirus	0.001006955	0.000819615	0.000538604	0.000843032
k__Viruses	p__	c__	o__Ligamenvirales	f__Tectiviridae	g__Betatectivirus	4.68E-05	0.000140505	2.34E-05	9.37E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Tectiviridae	g__Tectivirus	0.000327846	0.000117088	0.000117088	0.000163923
k__Viruses	p__	c__	o__Ligamenvirales	f__Tristromaviridae	g__Alphatristromavirus	7.03E-05	0.000140505	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Ligamenvirales	f__Turriviridae	g__Alphaturrivirus	0.000117088	9.37E-05	2.34E-05	9.37E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Bornaviridae	g__Orthobornavirus	0.000444934	0.000304428	0.000374681	0.000257593
k__Viruses	p__	c__	o__Mononegavirales	f__Filoviridae	g__Anphevirus	0.000163923	9.37E-05	7.03E-05	0.000140505
k__Viruses	p__	c__	o__Mononegavirales	f__Filoviridae	g__Arlivirus	0	4.68E-05	0	2.34E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Filoviridae	g__Chengtivirus	0.00018734	0.00018734	0.000210758	4.68E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Filoviridae	g__Cuevavirus	4.68E-05	9.37E-05	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Filoviridae	g__Ebolavirus	0.000444934	0.000234176	0.000234176	0.000257593
k__Viruses	p__	c__	o__Mononegavirales	f__Filoviridae	g__Marburgvirus	0.00018734	0.000117088	4.68E-05	7.03E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Mymonaviridae	g__Sclerotimonavirus	2.34E-05	4.68E-05	0	4.68E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Nyamiviridae	g__Nyavirus	7.03E-05	4.68E-05	9.37E-05	9.37E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Nyamiviridae	g__Socyvirus	0	0	9.37E-05	2.34E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Aquaparamyxovirus	0.000117088	0.000117088	7.03E-05	4.68E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Avulavirus	0.00105379	0.000632274	0.001241131	0.001311383
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Crustavirus	2.34E-05	0	2.34E-05	0
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Ferlavirus	9.37E-05	0	4.68E-05	2.34E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Henipavirus	0.000515186	0.000468351	0.000234176	0.000491769
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Morbillivirus	0.000374681	0.000374681	0.000234176	0.000491769
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Respirovirus	0.000351263	0.000444934	0.000210758	0.000351263
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Rubulavirus	0.001896822	0.001615812	0.001264548	0.001568976
k__Viruses	p__	c__	o__Mononegavirales	f__Paramyxoviridae	g__Wastrivirus	2.34E-05	0	0.000117088	0
k__Viruses	p__	c__	o__Mononegavirales	f__Pneumoviridae	g__Metapneumovirus	9.37E-05	0.000117088	0.000210758	0.000117088
k__Viruses	p__	c__	o__Mononegavirales	f__Pneumoviridae	g__Orthopneumovirus	7.03E-05	0.000163923	0.00018734	0.000257593
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__	0.001334801	0.001451889	0.00114746	0.001311383
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Almendravirus	0.000234176	0.000163923	0.000304428	0.000281011
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Curiovirus	0.000117088	0.000140505	0.000117088	0.000210758
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Cytorhabdovirus	0.000515186	0.000491769	0.000538604	0.000679109
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Dichorhavirus	2.34E-05	0.000117088	9.37E-05	0
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Ephemerovirus	0.000632274	0.000421516	0.000468351	0.000210758
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Hapavirus	0.000702527	0.000562021	0.000936702	0.001006955
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Ledantevirus	0.000608857	0.000655692	0.000444934	0.000210758
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Lyssavirus	0.000562021	0.000702527	0.000608857	0.000444934
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Novirhabdovirus	0.000398098	0.000163923	0.000234176	0.000398098
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Nucleorhabdovirus	0.000562021	0.000515186	0.000608857	0.000374681
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Perhabdovirus	7.03E-05	9.37E-05	0.000234176	0.000163923
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Sigmavirus	0.000140505	7.03E-05	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Sprivivirus	9.37E-05	0.000117088	0.000140505	0.000163923
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Sripuvirus	0.000140505	0.000304428	0.000210758	0.000140505
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Tibrovirus	0.000257593	0.000374681	0.00018734	0.000140505
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Tupavirus	7.03E-05	9.37E-05	7.03E-05	0.000281011
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Varicosavirus	7.03E-05	4.68E-05	0	2.34E-05
k__Viruses	p__	c__	o__Mononegavirales	f__Rhabdoviridae	g__Vesiculovirus	0.000444934	0.000562021	0.000468351	0.000468351
k__Viruses	p__	c__	o__Mononegavirales	f__Sunviridae	g__Sunshinevirus	7.03E-05	9.37E-05	0.00018734	0.000140505
k__Viruses	p__	c__	o__Nidovirales	f__Arteriviridae	g__	0.000304428	0.00018734	0.000117088	0.000281011
k__Viruses	p__	c__	o__Nidovirales	f__Arteriviridae	g__Dipartevirus	7.03E-05	7.03E-05	0.000140505	7.03E-05
k__Viruses	p__	c__	o__Nidovirales	f__Arteriviridae	g__Equartevirus	2.34E-05	9.37E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Nidovirales	f__Arteriviridae	g__Porartevirus	0.000234176	0.000140505	0.000210758	0.000117088
k__Viruses	p__	c__	o__Nidovirales	f__Arteriviridae	g__Simartevirus	0.000421516	0.000398098	0.000304428	0.000257593
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Alphacoronavirus	0.002341756	0.001990492	0.002060745	0.001943657
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Bafinivirus	0.000140505	0.000163923	0.000281011	0.000140505
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Betacoronavirus	0.001662647	0.00182657	0.001498724	0.00182657
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Deltacoronavirus	0.001428471	0.001241131	0.00114746	0.001334801
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Gammacoronavirus	0.000983537	0.001030373	0.001709482	0.001545559
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Torovirus	0.000374681	0.000351263	0.000421516	0.000234176
k__Viruses	p__	c__	o__Nidovirales	f__Mesoniviridae	g__Alphamesonivirus	0.000749362	0.000702527	0.000538604	0.000585439
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Brambyvirus	0	9.37E-05	0	2.34E-05
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Bymovirus	0.000140505	0.000117088	0.000140505	0.000257593
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Ipomovirus	0.000327846	0.000163923	0.000163923	0.000210758
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Macluravirus	0	7.03E-05	0	4.68E-05
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Poacevirus	0.000351263	0.00018734	0.00018734	0.00018734
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Potyvirus	0.003863897	0.003746809	0.003418964	0.004706929
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Roymovirus	4.68E-05	2.34E-05	0	0
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Rymovirus	2.34E-05	0	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Tritimovirus	0.000234176	0.00018734	0.000210758	0.000163923
k__Viruses	p__	c__	o__Nidovirales	f__Roniviridae	g__Okavirus	0.000117088	4.68E-05	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Ortervirales	f__Alphasatellitidae	g__	9.37E-05	0.000163923	0.000140505	0.000257593
k__Viruses	p__	c__	o__Ortervirales	f__Alphasatellitidae	g__Ageyesisatellite	0.00018734	0.000117088	0.000163923	0.000140505
k__Viruses	p__	c__	o__Ortervirales	f__Alphasatellitidae	g__Colecusatellite	0	9.37E-05	0	0
k__Viruses	p__	c__	o__Ortervirales	f__Alphasatellitidae	g__Gosmusatellite	0	9.37E-05	2.34E-05	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Badnavirus	0.001311383	0.001217713	0.00105379	0.000889867
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Caulimovirus	0.000679109	0.000491769	0.000562021	0.000772779
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Cavemovirus	4.68E-05	4.68E-05	7.03E-05	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Petuvirus	9.37E-05	4.68E-05	9.37E-05	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Rosadnavirus	2.34E-05	4.68E-05	2.34E-05	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Solendovirus	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Soymovirus	0.000163923	9.37E-05	0.000140505	0.000140505
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Tungrovirus	0	0	2.34E-05	0
k__Viruses	p__	c__	o__Ortervirales	f__Hepadnaviridae	g__	0	0	2.34E-05	0
k__Viruses	p__	c__	o__Ortervirales	f__Hepadnaviridae	g__Avihepadnavirus	0.000140505	4.68E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Ortervirales	f__Hepadnaviridae	g__Orthohepadnavirus	7.03E-05	0.000117088	9.37E-05	0.00018734
k__Viruses	p__	c__	o__Ortervirales	f__Pleolipoviridae	g__Alphapleolipovirus	0.000281011	0.000257593	0.000234176	0.000117088
k__Viruses	p__	c__	o__Ortervirales	f__Pleolipoviridae	g__Betapleolipovirus	9.37E-05	7.03E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Ortervirales	f__Pleolipoviridae	g__Gammapleolipovirus	4.68E-05	0.000163923	4.68E-05	9.37E-05
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Alpharetrovirus	2.34E-05	0.000117088	4.68E-05	2.34E-05
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Betaretrovirus	0.000210758	0.000163923	0.000210758	0.00018734
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Bovispumavirus	0.000140505	0.00018734	0.000163923	7.03E-05
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Deltaretrovirus	0.00018734	9.37E-05	0.00018734	0.000304428
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Epsilonretrovirus	2.34E-05	2.34E-05	2.34E-05	0
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Equispumavirus	2.34E-05	4.68E-05	4.68E-05	2.34E-05
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Felispumavirus	2.34E-05	4.68E-05	7.03E-05	4.68E-05
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Gammaretrovirus	0.000327846	0.000421516	0.000163923	0.000281011
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Lentivirus	0.000374681	0.000257593	0.000351263	0.000351263
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Spumavirus	4.68E-05	9.37E-05	4.68E-05	7.03E-05
k__Viruses	p__	c__	o__Ortervirales	f__Tolecusatellitidae	g__Betasatellite	0.000257593	0.000444934	0.000304428	0.000210758
k__Viruses	p__	c__	o__Ortervirales	f__Tolecusatellitidae	g__Deltasatellite	0.00086645	0.000936702	0.000632274	0.000843032
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__	0.000281011	0.000281011	0.000351263	0.000304428
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Aparavirus	0.000281011	0.000117088	0.00018734	0.000210758
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Cripavirus	0.000163923	0.000117088	0.000140505	0.00018734
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Husavirus	0.000327846	0.000117088	0.000117088	0
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Posavirus	0.000304428	0.000515186	0.000421516	0.000468351
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Triatovirus	0.00018734	0.000210758	0.000234176	0.000210758
k__Viruses	p__	c__	o__Picornavirales	f__Flaviviridae	g__Flavivirus	0.000351263	0.000281011	0.000562021	0
k__Viruses	p__	c__	o__Picornavirales	f__Flaviviridae	g__Hepacivirus	0	2.34E-05	2.34E-05	0
k__Viruses	p__	c__	o__Picornavirales	f__Flaviviridae	g__Pegivirus	2.34E-05	7.03E-05	4.68E-05	0
k__Viruses	p__	c__	o__Picornavirales	f__Iflaviridae	g__Iflavirus	0.001194295	0.001639229	0.001451889	0.001077208
k__Viruses	p__	c__	o__Picornavirales	f__Marnaviridae	g__Marnavirus	2.34E-05	2.34E-05	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__	0.000491769	0.000772779	0.000515186	0.000632274
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Aalivirus	2.34E-05	2.34E-05	0	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Ampivirus	0	4.68E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Aphthovirus	0.000210758	0.000117088	0.000117088	4.68E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Aquamavirus	0	7.03E-05	7.03E-05	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Avihepatovirus	0	0	2.34E-05	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Avisivirus	4.68E-05	4.68E-05	4.68E-05	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Cardiovirus	0.000117088	0.000210758	9.37E-05	0.00018734
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Cosavirus	0.000351263	0.000210758	0.000234176	0.000304428
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Dicipivirus	7.03E-05	7.03E-05	0	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Enterovirus	0.000608857	0.000562021	0.000444934	0.000374681
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Erbovirus	0	2.34E-05	2.34E-05	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Gallivirus	4.68E-05	7.03E-05	2.34E-05	9.37E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Harkavirus	4.68E-05	0	0	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Hepatovirus	0.000117088	4.68E-05	7.03E-05	0.000210758
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Hunnivirus	2.34E-05	2.34E-05	0	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Kobuvirus	0.000304428	0.000398098	0.000351263	0.000163923
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Kunsagivirus	7.03E-05	9.37E-05	9.37E-05	0.000163923
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Limnipivirus	0.000163923	0.000117088	0.000140505	0.000210758
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Megrivirus	0.000210758	0.000281011	0.00018734	0.000163923
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Mischivirus	4.68E-05	0	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Mosavirus	2.34E-05	0	0	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Oscivirus	0	0.000234176	7.03E-05	0.000117088
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Parechovirus	0.00018734	0.000163923	0.000140505	0.000210758
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Pasivirus	0.000140505	0.000163923	2.34E-05	7.03E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Passerivirus	9.37E-05	7.03E-05	7.03E-05	0.000163923
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Potamipivirus	2.34E-05	0	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Rabovirus	0.000210758	0.00018734	9.37E-05	0.000257593
