# Constructed from biom file
#OTU ID	control15Bracken	control25Bracken	maiz25Bracken	maiz35Bracken
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Synechococcus phage S-CBS1	4.0	2.0	4.0	8.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Synechococcus phage S-CBS2	16.0	29.0	12.0	28.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Synechococcus phage S-CBS3	10.0	3.0	5.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Synechococcus phage S-CBS4	12.0	15.0	18.0	22.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Synechococcus phage S-SKS1	43.0	48.0	68.0	72.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Temperate phage phiNIH1.1	8.0	5.0	3.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Thermoanaerobacterium phage THSA-485A	8.0	6.0	5.0	7.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Tsukamurella phage TPA2	24.0	32.0	34.0	35.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Tsukamurella phage TPA4	35.0	36.0	36.0	33.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Verrucomicrobia phage P8625	10.0	11.0	7.0	11.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Vibrio phage SHOU24	13.0	5.0	10.0	14.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Vibrio phage SIO-2	17.0	13.0	6.0	14.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Vibrio phage VpKK5	8.0	10.0	11.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Vibrio phage pYD21-A	4.0	3.0	4.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Vibrio phage pYD38-B	4.0	2.0	8.0	15.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Weissella phage WCP30	1.0	1.0	0.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__;s__Yersinia phage PY54	16.0	13.0	9.0	10.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Ab18virus;s__Pseudomonas virus Ab18	19.0	20.0	11.0	11.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Ab18virus;s__Pseudomonas virus PaMx11	33.0	17.0	18.0	19.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Acadianvirus;s__Mycobacterium phage Phelemich	22.0	27.0	22.0	17.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Acadianvirus;s__Mycobacterium virus Acadian	21.0	25.0	35.0	34.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Acadianvirus;s__Mycobacterium virus Baee	25.0	27.0	12.0	14.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Andromedavirus;s__Bacillus virus Andromeda	1.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Andromedavirus;s__Bacillus virus Blastoid	4.0	6.0	7.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Andromedavirus;s__Bacillus virus Curly	3.0	2.0	2.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Andromedavirus;s__Bacillus virus Eoghan	6.0	5.0	8.0	8.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Andromedavirus;s__Bacillus virus Finn	3.0	2.0	4.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Andromedavirus;s__Bacillus virus Glittering	1.0	0.0	3.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Andromedavirus;s__Bacillus virus Riggi	3.0	0.0	4.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Barnyardvirus;s__Mycobacterium virus Barnyard	19.0	25.0	17.0	19.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Barnyardvirus;s__Mycobacterium virus Konstantine	3.0	4.0	3.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Barnyardvirus;s__Mycobacterium virus Predator	12.0	9.0	5.0	12.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Bernal13virus;s__Mycobacterium virus Bernal13	22.0	16.0	50.0	31.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Bignuzvirus;s__Mycobacterium virus Bignuz	16.0	14.0	28.0	20.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage 23MRA	0.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage 2638A	9.0	4.0	6.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage JS01	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage P954	1.0	0.0	0.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage PVL	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage StauST398-4	2.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage phi5967PVL	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage phiBU01	2.0	0.0	2.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage phiSa119	2.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus phage tp310-3	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus prophage phiPV83	1.0	1.0	4.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus virus 13	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Biseptimavirus;s__Staphylococcus virus 77	1.0	0.0	1.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Bronvirus;s__Mycobacterium phage Archie	9.0	24.0	21.0	41.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Bronvirus;s__Mycobacterium phage Crossroads	0.0	2.0	4.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Bronvirus;s__Mycobacterium phage Gardann	2.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Bronvirus;s__Mycobacterium virus Bron	191.0	250.0	312.0	254.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Bronvirus;s__Mycobacterium virus Faith1	1.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Bronvirus;s__Mycobacterium virus Rumpelstiltskin	1.0	2.0	2.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Brujitavirus;s__Mycobacterium virus Babsiella	139.0	109.0	108.0	146.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Brujitavirus;s__Mycobacterium virus Brujita	7.0	55.0	5.0	52.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C2virus;s__Lactococcus phage D4410	3.0	2.0	0.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C2virus;s__Lactococcus phage D4412	0.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C2virus;s__Lactococcus phage M5938	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C2virus;s__Lactococcus phage M6162	0.0	0.0	0.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C2virus;s__Lactococcus phage M6165	1.0	2.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C2virus;s__Lactococcus virus bIL67	0.0	2.0	3.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C2virus;s__Lactococcus virus c2	3.0	3.0	12.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C5virus;s__Lactobacillus virus LLKu	3.0	2.0	1.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C5virus;s__Lactobacillus virus Ld17	3.0	0.0	2.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C5virus;s__Lactobacillus virus Ld25A	3.0	1.0	4.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C5virus;s__Lactobacillus virus Ld3	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C5virus;s__Lactobacillus virus c5	1.0	1.0	0.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__C5virus;s__Lactobacillus virus phiLdb	6.0	6.0	1.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Camvirus;s__Streptomyces virus Amela	15.0	14.0	21.0	17.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cba181virus;s__Cellulophaga virus Cba121	0.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cba181virus;s__Cellulophaga virus Cba171	3.0	5.0	0.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cba181virus;s__Cellulophaga virus Cba181	0.0	3.0	4.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cbastvirus;s__Cellulophaga virus ST	10.0	10.0	9.0	9.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cecivirus;s__Bacillus virus 250	4.0	4.0	2.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cecivirus;s__Bacillus virus IEBH	2.0	1.0	1.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Charlievirus;s__Mycobacterium virus Charlie	1.0	0.0	2.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Bipolar	0.0	5.0	3.0	42.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Bobi	1.0	2.0	1.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Brocalys	1.0	1.0	1.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage BuzzLyseyear	2.0	3.0	1.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Cabrinians	3.0	3.0	6.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage CaptainTrips	3.0	4.0	121.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Daenerys	2.0	3.0	4.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Dante	0.0	1.0	2.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Estave1	4.0	3.0	5.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Hades	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Hamulus	0.0	0.0	0.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Inventum	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Jabbawokkie	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Job42	2.0	2.0	3.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Kimberlium	1.0	2.0	0.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Llama	7.0	7.0	6.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Ovechkin	1.0	3.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Phatniss	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage PopTart	2.0	1.0	6.0	6.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Quico	0.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Saal	1.0	3.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Seagreen	0.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage SiSi	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Sparkdehlily	0.0	3.0	1.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage Squirty	5.0	107.0	37.0	52.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium phage WIVsmall	3.0	4.0	0.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Avani	4.0	5.0	2.0	43.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Boomer	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Che8	4.0	4.0	3.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Che9d	2.0	7.0	6.0	32.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Deadp	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Fruitloop	4.0	1.0	2.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Llij	2.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Pacc40	0.0	2.0	2.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Ramsey	0.0	2.0	2.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus SG4	3.0	2.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che8virus;s__Mycobacterium virus Tweety	1.0	4.0	5.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Che9cvirus;s__Mycobacterium virus Che9c	51.0	28.0	24.0	40.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Chivirus;s__Salmonella phage 118970_sal1	1.0	2.0	3.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Chivirus;s__Salmonella phage 37	5.0	57.0	3.0	61.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Chivirus;s__Salmonella phage BP12C	3.0	2.0	4.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Chivirus;s__Salmonella virus Chi	2.0	3.0	3.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Chivirus;s__Salmonella virus FSLSP030	4.0	81.0	3.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Chivirus;s__Salmonella virus FSLSP088	2.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Chivirus;s__Salmonella virus SPN19	1.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Chivirus;s__Salmonella virus iEPS5	1.0	0.0	0.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage DrDrey	0.0	0.0	1.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage Dumbo	4.0	0.0	0.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage Dusk	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage Goku	2.0	5.0	6.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage HufflyPuff	0.0	1.0	0.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage Lilac	3.0	0.0	0.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage Murphy	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage NelitzaMV	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage PhatBacter	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage Phaux	0.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium phage Quink	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium virus Porky	0.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cjw1virus;s__Mycobacterium virus Toto	3.0	73.0	124.0	82.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Coopervirus;s__Mycobacterium virus Adawi	16.0	28.0	17.0	7.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Coopervirus;s__Mycobacterium virus Bane1	24.0	5.0	2.0	6.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Coopervirus;s__Mycobacterium virus BrownCNA	6.0	6.0	4.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Coopervirus;s__Mycobacterium virus Cooper	14.0	7.0	21.0	17.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Coopervirus;s__Mycobacterium virus JAMaL	6.0	29.0	24.0	5.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Coopervirus;s__Mycobacterium virus Nigel	37.0	28.0	21.0	36.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Coopervirus;s__Mycobacterium virus Stinger	29.0	19.0	17.0	16.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Coopervirus;s__Mycobacterium virus Vincenzo	39.0	32.0	22.0	18.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Corndogvirus;s__Mycobacterium phage Catdawg	6.0	6.0	4.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Corndogvirus;s__Mycobacterium phage Dylan	2.0	4.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Corndogvirus;s__Mycobacterium virus Corndog	4.0	4.0	0.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Corndogvirus;s__Mycobacterium virus Firecracker	5.0	1.0	5.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Cronusvirus;s__Rhodobacter virus RcCronus	17.0	20.0	13.0	21.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage H70	1.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage JBD24	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage JBD30	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage JBD5	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage JBD69	1.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage JBD93	2.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage MP42	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage MP48	0.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas phage vB_PaeS_PAO1_Ab30	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas virus D3112	0.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas virus DMS3	1.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas virus LPB1	1.0	0.0	2.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3112virus;s__Pseudomonas virus MP38	0.0	1.0	1.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3virus;s__Pseudomonas virus D3	62.0	114.0	198.0	166.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__D3virus;s__Pseudomonas virus PMG1	4.0	5.0	39.0	24.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Decurrovirus;s__Arthrobacter virus Decurro	3.0	2.0	1.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Demosthenesvirus;s__Gordonia virus Demosthenes	15.0	7.0	8.0	7.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Demosthenesvirus;s__Gordonia virus Kvothe	10.0	11.0	4.0	7.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__E125virus;s__Burkholderia phage KS9	16.0	25.0	26.0	40.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__E125virus;s__Burkholderia virus phi1026b	4.0	3.0	8.0	2.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__E125virus;s__Burkholderia virus phi6442	24.0	26.0	54.0	50.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__E125virus;s__Burkholderia virus phiE125	20.0	18.0	54.0	22.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Eiauvirus;s__Edwardsiella phage eiAU-183	14.0	15.0	9.0	11.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Ff47virus;s__Mycobacterium virus Ff47	2.0	13.0	9.0	6.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Ff47virus;s__Mycobacterium virus Muddy	7.0	4.0	4.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Fishburnevirus;s__Mycobacterium virus Brusacoram	4.0	0.0	5.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Fishburnevirus;s__Mycobacterium virus Donovan	3.0	3.0	3.0	8.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Fishburnevirus;s__Mycobacterium virus Fishburne	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Fishburnevirus;s__Mycobacterium virus Malithi	1.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Gaiavirus;s__Mycobacterium virus Gaia	25.0	29.0	14.0	16.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Gilesvirus;s__Mycobacterium virus Giles	68.0	64.0	109.0	78.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Gordtnkvirus;s__Gordonia virus GordTnk2	2.0	3.0	1.0	0.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Harrisonvirus;s__Paenibacillus virus Harrison	3.0	2.0	0.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Escherichia phage Envy	1.0	6.0	3.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Escherichia phage Gluttony	5.0	0.0	3.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Escherichia phage slur05	4.0	3.0	3.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Escherichia virus EK99P1	6.0	13.0	6.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Escherichia virus HK578	3.0	3.0	4.0	6.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Escherichia virus JL1	1.0	1.0	6.0	3.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Escherichia virus SSL2009a	4.0	14.0	2.0	10.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Escherichia virus YD2008s	5.0	4.0	3.0	1.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Shigella virus EP23	4.0	10.0	1.0	4.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk578virus;s__Sodalis virus SO1	22.0	12.0	24.0	20.0
k__Viruses;p__;c__;o__Caudovirales;f__Siphoviridae;g__Hk97virus;s__Escherichia virus HK022	0.0	0.0	2.0	0.0
